小微企业ID,主管税务机关,所欠税种,欠税属期,欠税余额(元),具体日期
Q08700,苏州市昆山地方税务局,城市维护建设税,,0,Apr-17
Q08700,,城市维护建设税,,0,Jan-17
Q08717,江苏省地方税务局,城市维护建设税,,1000,Apr-12
Q08717,,城市维护建设税,,1000,Jan-12
Q08717,,城市维护建设税,,1000,Oct-11
Q08718,相城国家税务局,增值税,,7000,Jun-17
Q08718,相城市地方税务局,城市维护建设税,,0,Jul-16
Q08734,,营业税,,71000,Apr-12
Q08735,常熟市地方税务局,印花税,,0,Jul-12
Q08754,昆山市地方税务局,印花税,,0,Apr-16
Q08754,江苏省苏州地方税务局,印花税,,0,Apr-16
Q08757,太仓市地方税务局,印花税,,1000,Sep-15
Q08777,江苏省地方税务局,营业税,,2000,Aug-11
Q08794,,城市维护建设税,,0,Apr-12
Q08800,相城市地方税务局,城市维护建设税,,0,Apr-16
Q08800,相城市地方税务局,营业税,,3000,Apr-16
Q08800,苏州市地方税务局相城区分局,城市维护建设税,,0,Oct-15
Q08800,苏州市地方税务局相城区分局,营业税,,4000,Oct-15
Q08800,苏州市地方税务局,企业所得税,,0,Jul-14
Q08850,常熟市国家税务局,城镇土地使用税,,27000,Mar-18
Q08850,常熟市国家税务局,房产税,,46000,Mar-18
Q08850,常熟市国家税务局,城镇土地使用税,,27000,Dec-17
Q08850,常熟市国家税务局,房产税,,46000,Dec-17
Q08850,常熟市国家税务局,城镇土地使用税,,27000,Sep-17
Q08850,常熟市国家税务局,房产税,,46000,Sep-17
Q08850,常熟市国家税务局,城镇土地使用税,,20000,Jul-17
Q08850,常熟市国家税务局,房产税,,34000,Jul-17
Q08850,常熟市国家税务局,房产税,,23000,Apr-17
Q08850,常熟市国家税务局,城镇土地使用税,,14000,Apr-17
Q08856,苏州市地方税务局,房产税,,133000,Apr-14
Q08883,江苏省昆山市国家税务局,增值税,,1000,Jan-18
Q08883,江苏省昆山市国家税务局,增值税,,1000,Oct-17
Q08883,江苏省昆山市国家税务局,增值税,,1000,Jul-17
Q08886,吴忠市地方税务局,10111|印花税,2016/6/1,0,Jan-15
Q08886,苏州市地方税务局吴中区分局,城市维护建设税,,0,Jul-12
Q08895,江苏省昆山市国家税务局,印花税,,0,Jul-17
Q08929,江苏省昆山市国家税务局,增值税,,38000,Apr-18
Q08929,,个人所得税,,0,Apr-18
Q08929,,城市维护建设税,,3000,Apr-18
Q08934,江苏省昆山市国家税务局,增值税,,7000,Apr-17
Q08939,太仓市国家税务局,企业所得税,,41000,Jun-16
Q08975,吴中市地方税务局,印花税,,0,Jul-16
Q08975,吴中市地方税务局,个人所得税,,0,Jul-16
Q08975,吴中市地方税务局,城市维护建设税,,0,Jan-16
Q08975,苏州市地方税务局吴中区分局,印花税,,0,Oct-15
Q08975,苏州市地方税务局吴中区分局,个人所得税,,0,Oct-15
Q08975,苏州市地方税务局吴中分局,印花税,,0,Sep-15
Q08975,苏州市地方税务局吴中分局,个人所得税,,0,Sep-15
Q08975,吴忠市地方税务局,10106|个人所得税,2016/7/1,0,Jan-15
Q08975,吴忠市地方税务局,10111|印花税,2016/7/1,0,Jan-15
Q08975,吴忠市地方税务局,10111|印花税,2016/4/1,0,Jan-15
Q08975,吴忠市地方税务局,10111|印花税,2016/5/1,0,Jan-15
Q08975,吴忠市地方税务局,10111|印花税,2016/8/1,0,Jan-15
Q08975,吴忠市地方税务局,10109|城市维护建设税,2016/8/1,0,Jan-15
Q08975,吴忠市地方税务局,10111|印花税,2016/6/1,0,Jan-15
Q08975,吴忠市地方税务局,10109|城市维护建设税,2016/7/1,0,Jan-15
Q08975,苏州市地方税务局吴中区分局,个人所得税,,0,Jul-12
Q08985,江苏省昆山市国家税务局,增值税,,9000,Jul-17
Q08996,常熟市地方税务局,10111|印花税,2016/8/1,0,Aug-16
Q08997,苏州市地方税务局,10109|城市维护建设税,2016/6/1,0,Jan-16
Q08998,,城市维护建设税,,0,Oct-11
Q09032,吴中市地方税务局,个人所得税,,0,Apr-16
Q09032,江苏省苏州地方税务局,个人所得税,,0,Apr-16
Q09032,苏州市地方税务局吴中分局,个人所得税,,0,Sep-15
Q09033,苏州市地方税务局,印花税,,0,Apr-16
Q09033,苏州市地方税务局,印花税,,0,Jan-16
Q09033,苏州市地方税务局,10111|印花税,2016/6/1,0,Jan-16
Q09046,江苏省地方税务局,企业所得税,,1000,Jan-12
Q09068,苏州市地方税务局,印花税,,1000,Jul-14
Q09068,苏州市地方税务局,印花税,,1000,Apr-14
Q09093,常熟市地方税务局,个人所得税,,0,Oct-11
Q09102,相城市地方税务局,印花税,,0,Apr-16
Q09102,苏州市地方税务局相城区分局,印花税,,0,Apr-16
Q09134,吴忠市地方税务局,10106|个人所得税,2016/8/1,2000,Jan-15
Q09156,江苏省昆山市国家税务局,增值税,,453000,Apr-18
Q09156,江苏省昆山市国家税务局,企业所得税,,654000,Apr-18
Q09161,常熟市国家税务局,城市维护建设税,,7000,Mar-18
Q09161,常熟市国家税务局,城市维护建设税,,5000,Dec-17
Q09161,常熟市国家税务局,城市维护建设税,,5000,Sep-17
Q09161,常熟市国家税务局,印花税,,0,Jul-17
Q09161,常熟市国家税务局,城市维护建设税,,7000,Jul-17
Q09161,常熟市国家税务局,印花税,,0,Apr-17
Q09161,常熟市国家税务局,城市维护建设税,,7000,Apr-17
Q09161,常熟市地方税务局,10109|城市维护建设税,2016/8/1,1000,Aug-16
Q09161,常熟市地方税务局,10109|城市维护建设税,2016/3/1,0,Aug-16
Q09161,常熟市地方税务局,城市维护建设税,,0,Jul-16
Q09161,常熟市地方税务局,印花税,,0,Oct-15
Q09161,常熟市地方税务局,城市维护建设税,,6000,Oct-15
Q09161,常熟市地方税务局,城市维护建设税,,5000,Oct-15
Q09161,常熟市地方税务局,印花税,,0,Sep-15
Q09161,常熟市地方税务局,城市维护建设税,,5000,Sep-15
Q09177,江苏省昆山市国家税务局,增值税,,15000,Apr-18
Q09177,江苏省昆山市国家税务局,增值税,,34000,Jan-18
Q09178,,城市维护建设税,,2000,Apr-18
Q09178,,城市维护建设税,,2000,Jan-18
Q09178,江苏省昆山市地方税务局,城市维护建设税,,2000,Oct-17
Q09178,江苏省昆山市国家税务局,城市维护建设税,,2000,Jul-17
Q09178,苏州市昆山地方税务局,印花税,,0,Apr-17
Q09178,苏州市昆山地方税务局,城市维护建设税,,2000,Apr-17
Q09179,江苏省昆山市国家税务局,企业所得税,,225000,Oct-17
Q09179,江苏省昆山市国家税务局,企业所得税,,229000,Jul-17
Q09185,,增值税,,9000,Nov-16
Q09185,苏州市地方税务局,城市维护建设税,,1000,Apr-16
Q09185,相城市地方税务局,10109|城市维护建设税,2016/8/1,1000,Jan-12
Q09186,江苏省昆山市国家税务局,企业所得税,,0,Jul-17
Q09186,江苏省昆山市国家税务局,企业所得税,,0,Apr-17
Q09197,常熟市国家税务局,城市维护建设税,,5000,Mar-18
Q09197,常熟市国家税务局,增值税,,92000,Mar-18
Q09202,,印花税,,0,Apr-12
Q09202,常熟市地方税务局,印花税,,0,Jan-12
Q09246,太仓市地方税务局,印花税,,0,Jul-16
Q09246,太仓市地方税务局,印花税,,0,Jan-16
Q09246,太仓市地方税务局,城镇土地使用税,,26000,Jan-16
Q09246,太仓市地方税务局,房产税,,21000,Jan-16
Q09246,太仓市地方税务局,城市维护建设税,,28000,Jan-16
Q09246,太仓市地方税务局,个人所得税,,0,Jan-16
Q09246,太仓市地方税务局,10111|印花税,2016/5/1,0,Jul-15
Q09246,太仓市地方税务局,10106|个人所得税,2016/7/1,0,Jul-15
Q09246,太仓市地方税务局,10106|个人所得税,2016/8/1,0,Jul-15
Q09161,苏州市地方税务局,城市维护建设税,,1000,Apr-14
Q09191,江苏省昆山市国家税务局,个人所得税,,0,Jul-17
Q09191,苏州市昆山地方税务局,个人所得税,,0,Apr-17
Q09192,江苏省昆山市国家税务局,增值税,,107000,Apr-18
Q09192,,个人所得税,,1000,Apr-18
Q09192,,城市维护建设税,,9000,Apr-18
Q09192,,印花税,,0,Apr-18
Q09192,,城市维护建设税,,3000,Jan-18
Q09322,昆山市地方税务局,印花税,,0,Oct-15
Q09322,昆山市地方税务局,印花税,,0,Sep-15
Q09322,苏州市地方税务局,印花税,,0,Jul-14
Q09322,苏州市地方税务局,城市维护建设税,,0,Jul-14
Q09322,苏州市地方税务局,印花税,,0,Apr-14
Q09322,苏州市地方税务局,城市维护建设税,,0,Apr-14
Q09322,常熟市地方税务局,城市维护建设税,,0,Jul-12
Q09326,常熟市地方税务局,印花税,,0,Jul-12
Q09333,苏州市地方税务局,印花税,,0,Jul-16
Q09333,苏州市地方税务局,城市维护建设税,,1000,Jul-16
Q09333,苏州市地方税务局,印花税,,0,Apr-16
Q09333,苏州市地方税务局,城市维护建设税,,1000,Apr-16
Q09333,江苏省苏州地方税务局,印花税,,0,Apr-16
Q09333,江苏省苏州地方税务局,城市维护建设税,,1000,Apr-16
Q09333,苏州市地方税务局,10111|印花税,2015/12/1,0,Jan-16
Q09333,苏州市地方税务局,10111|印花税,2016/1/1,0,Jan-16
Q09333,苏州市地方税务局,10109|城市维护建设税,2016/1/1,0,Jan-16
Q09333,苏州市地方税务局,10109|城市维护建设税,2015/12/1,1000,Jan-16
Q09333,苏州市地方税务局,城市维护建设税,,0,Jul-14
Q09336,昆山市地方税务局,印花税,,0,Oct-15
Q09341,,个人所得税,,0,Oct-11
Q09341,,个人所得税,,0,Jul-11
Q09342,吴忠市地方税务局,10109|城市维护建设税,2016/8/1,0,Jan-15
Q09343,江苏省地方税务局,个人所得税,,0,Apr-12
Q09358,常熟市地方税务局,印花税,,0,Jul-12
Q09358,江苏省地方税务局,印花税,,0,Apr-12
Q09360,相城市地方税务局,印花税,,0,Apr-16
Q09360,苏州市地方税务局相城区分局,印花税,,0,Apr-16
Q09370,相城国家税务局,10109|城市维护建设税,,4000,Jun-17
Q09380,相城市地方税务局,10109|城市维护建设税,2016/6/1,0,Jan-12
Q09386,昆山市地方税务局,企业所得税,,1000,Oct-15
Q09412,苏州市国家税务局,增值税,,0,Oct-17
Q09412,苏州市国家税务局,增值税,,0,Aug-17
Q09412,苏州市国家税务局,增值税,,6000,Oct-16
Q09412,苏州市地方税务局,10111|印花税,2016/6/1,0,Jan-16
Q09412,苏州市地方税务局,10109|城市维护建设税,2016/6/1,0,Jan-16
Q09416,苏州市昆山地方税务局,企业所得税,,1000,Apr-17
Q09417,苏州市国家税务局,增值税,,2000,Oct-16
Q09417,苏州市地方税务局,城市维护建设税,,7000,Oct-15
Q09423,,印花税,,0,Apr-18
Q09423,江苏省昆山市地方税务局,印花税,,0,Oct-17
Q09423,江苏省昆山市国家税务局,印花税,,0,Jul-17
Q09423,苏州市昆山地方税务局,印花税,,0,Apr-17
Q09423,,印花税,,0,Jan-17
Q09423,昆山市地方税务局,10111|印花税,2016/6/1,0,Aug-16
Q09423,昆山市地方税务局,10111|印花税,2016/8/1,0,Aug-16
Q09423,昆山市地方税务局,10111|印花税,2016/1/1,0,Aug-16
Q09423,昆山市地方税务局,印花税,,0,Jul-16
Q09423,昆山市地方税务局,印花税,,0,Apr-16
Q09423,江苏省苏州地方税务局,印花税,,0,Apr-16
Q09426,苏州市昆山地方税务局,房产税,,27000,Apr-17
Q09429,,印花税,,0,Apr-18
Q09429,,城市维护建设税,,11000,Apr-18
Q09429,,城市维护建设税,,11000,Jan-18
Q09429,江苏省昆山市地方税务局,城市维护建设税,,11000,Oct-17
Q09429,江苏省昆山市国家税务局,城市维护建设税,,11000,Jul-17
Q09429,苏州市昆山地方税务局,城市维护建设税,,11000,Apr-17
Q09429,,城市维护建设税,,11000,Jan-17
Q09429,昆山市地方税务局,10109|城市维护建设税,2016/8/1,11000,Aug-16
Q09450,吴中市地方税务局,城市维护建设税,,0,Jul-16
Q09450,吴忠市地方税务局,10111|印花税,2016/8/1,0,Jan-15
Q09455,苏州市地方税务局吴中区分局,印花税,,0,Oct-15
Q09471,江苏省地方税务局,企业所得税,,3000,Apr-12
Q09475,相城市地方税务局,城市维护建设税,,0,Jul-16
Q09475,相城市地方税务局,营业税,,2000,Jul-16
Q09475,苏州市地方税务局,营业税,,1000,Apr-14
Q09475,苏州市地方税务局,城市维护建设税,,0,Apr-14
Q09475,苏州市地方税务局,营业税,,2000,Jan-14
Q09475,苏州市地方税务局,城市维护建设税,,0,Jan-14
Q09475,常熟市地方税务局,营业税,,2000,Jul-12
Q09475,常熟市地方税务局,个人所得税,,0,Jan-12
Q09498,江苏省昆山市国家税务局,增值税,,7000,Apr-18
Q09498,江苏省昆山市国家税务局,增值税,,7000,Jan-18
Q09498,江苏省昆山市国家税务局,增值税,,7000,Oct-17
Q09498,江苏省昆山市国家税务局,增值税,,7000,Jul-17
Q09498,江苏省昆山市国家税务局,增值税,,7000,Apr-17
Q09498,昆山市国家税务局,增值税,,11000,Jan-17
Q09498,常熟市地方税务局,营业税,,6000,Jul-12
Q09498,江苏省地方税务局,城市维护建设税,,0,Apr-12
Q09586,吴忠市地方税务局,10111|印花税,2016/8/1,0,Jan-15
Q09603,江苏省昆山市国家税务局,增值税,,1000,Apr-18
Q09603,江苏省昆山市国家税务局,城市维护建设税,,0,Jul-17
Q09603,江苏省昆山市国家税务局,增值税,,11000,Apr-17
Q09603,苏州市昆山地方税务局,城市维护建设税,,0,Apr-17
Q09603,昆山市国家税务局,增值税,,6000,Jan-17
Q09606,常熟市国家税务局,城市维护建设税,,4000,Mar-18
Q09606,常熟市国家税务局,增值税,,63000,Mar-18
Q09606,常熟市国家税务局,城市维护建设税,,4000,Dec-17
Q09606,常熟市国家税务局,增值税,,75000,Dec-17
Q09606,常熟市国家税务局,增值税,,86000,Sep-17
Q09606,常熟市国家税务局,城市维护建设税,,5000,Sep-17
Q09606,常熟市国家税务局,城市维护建设税,,1000,Jul-17
Q09606,常熟市国家税务局,增值税,,15000,Jul-17
Q09606,常熟市国家税务局,企业所得税,,5000,Jul-17
Q09606,常熟市国家税务局,增值税,,17000,Apr-17
Q09606,对外常熟市国家税务局,增值税,,7000,Jan-17
Q09606,对外常熟市国家税务局,企业所得税,,3000,Jan-17
Q09606,,增值税,,34000,Sep-16
Q09606,,企业所得税,,3000,Sep-16
Q09606,常熟市国家税务局,增值税,,34000,Jun-16
Q09606,常熟市国家税务局,增值税,,36000,May-16
Q09611,,增值税,,1000,Apr-17
Q09625,相城市地方税务局,个人所得税,,0,Jul-16
Q09625,相城市地方税务局,个人所得税,,0,Apr-16
Q09625,苏州市地方税务局相城区分局,个人所得税,,0,Apr-16
Q09625,相城市地方税务局,个人所得税,,0,Jan-16
Q09637,吴中市地方税务局,城市维护建设税,,20000,Jul-16
Q09637,吴中市地方税务局,城市维护建设税,,20000,Apr-16
Q09637,江苏省苏州地方税务局,城市维护建设税,,20000,Apr-16
Q09637,吴中市地方税务局,城市维护建设税,,20000,Jan-16
Q09637,苏州市地方税务局吴中区分局,城市维护建设税,,20000,Oct-15
Q09637,苏州市地方税务局吴中区分局,个人所得税,,1000,Oct-15
Q09637,苏州市地方税务局吴中分局,城市维护建设税,,20000,Sep-15
Q09637,苏州市地方税务局吴中分局,个人所得税,,1000,Sep-15
Q09637,吴忠市地方税务局,10109|城市维护建设税,2014/12/1,20000,Jan-15
Q09637,苏州市地方税务局,个人所得税,,1000,Jul-14
Q09637,苏州市地方税务局,个人所得税,,1000,Jan-14
Q09645,,城市维护建设税,,0,Apr-18
Q09664,江苏省昆山市国家税务局,增值税,,42000,Apr-18
Q09664,江苏省昆山市国家税务局,增值税,,42000,Jan-18
Q09664,江苏省昆山市国家税务局,增值税,,42000,Oct-17
Q09664,江苏省昆山市国家税务局,增值税,,22000,Jul-17
Q09665,苏州市地方税务局,城市维护建设税,,1000,Apr-14
Q09665,苏州市地方税务局,城市维护建设税,,1000,Jan-14
Q09678,江苏省昆山市国家税务局,增值税,,37000,Jan-18
Q09678,江苏省昆山市国家税务局,增值税,,27000,Jul-17
Q09679,江苏省昆山市国家税务局,增值税,,26000,Oct-17
Q09679,江苏省昆山市国家税务局,增值税,,26000,Jul-17
Q09679,江苏省昆山市国家税务局,增值税,,26000,Apr-17
Q09679,昆山市国家税务局,增值税,,33000,Jan-17
Q09679,,增值税,,0,Jul-16
Q09679,昆山市国家税务局,增值税,,0,Apr-16
Q09679,,增值税,,0,Mar-16
Q09681,苏州市昆山地方税务局,城市维护建设税,,2000,Apr-17
Q09681,,城市维护建设税,,2000,Jan-17
Q09685,,增值税,,12000,Jan-17
Q09685,,增值税,,12000,Nov-16
Q09690,,增值税,,13000,Jan-17
Q09693,江苏省昆山市国家税务局,增值税,,4000,Apr-18
Q09693,江苏省昆山市国家税务局,增值税,,4000,Jan-18
Q09693,江苏省昆山市国家税务局,增值税,,4000,Oct-17
Q09693,江苏省昆山市国家税务局,增值税,,4000,Jul-17
Q09735,,印花税,,0,Jan-12
Q09753,苏州市地方税务局相城分局,个人所得税,,4000,Sep-15
Q09769,昆山市地方税务局,印花税,,0,Jul-16
Q09773,,城市维护建设税,,1000,Apr-12
Q09773,,城市维护建设税,,1000,Jan-12
Q09773,常熟市地方税务局,城市维护建设税,,1000,Oct-11
Q09778,苏州市地方税务局,城市维护建设税,,1000,Jan-14
Q09784,,印花税,,0,Jan-17
Q09784,昆山市地方税务局,10111|印花税,2015/11/1,0,Aug-16
Q09784,昆山市地方税务局,10106|个人所得税,2015/11/1,0,Aug-16
Q09784,昆山市地方税务局,印花税,,0,Jul-16
Q09784,昆山市地方税务局,个人所得税,,0,Jul-16
Q09784,昆山市地方税务局,印花税,,0,Apr-16
Q09784,昆山市地方税务局,个人所得税,,0,Apr-16
Q09784,江苏省苏州地方税务局,印花税,,0,Apr-16
Q09784,江苏省苏州地方税务局,个人所得税,,0,Apr-16
Q09784,昆山市地方税务局,印花税,,0,Jan-16
Q09784,昆山市地方税务局,个人所得税,,0,Jan-16
Q09809,江苏省昆山市国家税务局,增值税,,30000,Apr-18
Q09815,苏州市地方税务局吴中区分局,城市维护建设税,,0,Oct-15
Q09833,吴忠市地方税务局,10109|城市维护建设税,2016/6/1,0,Jan-15
Q09834,昆山市地方税务局,企业所得税,,2000,Oct-15
Q09860,,,,5000,Jul-11
Q09865,江苏省地方税务局,印花税,,0,Apr-12
Q09875,吴忠市地方税务局,10111|印花税,2016/8/1,0,Jan-15
Q09875,吴忠市地方税务局,10109|城市维护建设税,2016/8/1,2000,Jan-15
Q09887,吴中市地方税务局,印花税,,0,Jul-16
Q09887,吴忠市地方税务局,10111|印花税,2016/3/1,0,Jan-15
Q09887,吴忠市地方税务局,10111|印花税,2016/4/1,0,Jan-15
Q09887,吴忠市地方税务局,10111|印花税,2016/6/1,0,Jan-15
Q09887,吴忠市地方税务局,10111|印花税,2016/7/1,0,Jan-15
