小微企业ID,诉讼地位,审理机关,涉案事由,涉案金额(元),文书类型,审理程序,结案时间
Q09244,原告,河南省淅川县人民法院,定作合同纠纷,0,民事判决书,一审,2012年7月
Q09246,被执行人,江苏省太仓市人民法院,工伤保险待遇纠纷,0,执行裁定书,执行程序,2015年11月
Q09246,上诉人,江苏省苏州市中级人民法院,工伤保险待遇纠纷,0,民事判决书,二审,2014年10月
Q09246,原告,江苏省太仓市人民法院,工伤保险待遇纠纷,0,民事判决书,一审,2014年7月
Q09246,再审申请人,江苏省高级人民法院,义务帮工人受害责任纠纷,0,民事裁定书,再审程序,2014年4月
Q09248,被执行人,江苏省无锡市惠山区人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年3月
Q09248,被告,江苏省无锡市惠山区人民法院,加工合同纠纷,150000,民事判决书,一审,2016年6月
Q09261,被告,浙江省嘉善县人民法院,买卖合同纠纷,0,民事裁定书,一审,2016年7月
Q09262,原告,江苏省昆山市人民法院,买卖合同纠纷,20000,民事判决书,一审,2015年12月
Q09266,上诉人,江苏省苏州市中级人民法院,居间合同纠纷,0,民事判决书,二审,2016年11月
Q09269,被告,江苏省苏州市中级人民法院,侵犯实用新型专利权纠纷,33000,民事判决书,一审,2014年7月
Q09270,被告,江苏省苏州工业园区人民法院,侵害作品放映权纠纷,1000,民事判决书,一审,2017年5月
Q09270,被告,江苏省苏州工业园区人民法院,侵害作品放映权纠纷,2000,民事判决书,一审,2017年5月
Q09270,被告,江苏省苏州工业园区人民法院,侵害作品放映权纠纷,41000,民事判决书,一审,2017年5月
Q09272,原告,江苏省常熟市人民法院,所有权确认纠纷,0,民事裁定书,一审,2015年5月
Q09272,原告,江苏省常熟市人民法院,排除妨害纠纷,0,民事裁定书,一审,2015年5月
Q09272,被告,江苏省张家港市人民法院,金融借款合同纠纷,9476000,民事调解书,一审,2013年3月
Q09276,被申请人,江苏省张家港市人民法院,买卖合同纠纷,1000000,民事裁定书,一审,2018年2月
Q09276,被告,江苏省张家港市人民法院,劳动争议,0,民事裁定书,一审,2018年2月
Q09276,被申请人,江苏省张家港市人民法院,买卖合同纠纷,200000,民事裁定书,一审,2017年12月
Q09276,被告,江苏省张家港市人民法院,买卖合同纠纷,0,民事裁定书,一审,2015年5月
Q09276,原审被告,北京市高级人民法院,专利权权属、侵权纠纷,0,民事判决书,二审,2005年5月
Q09281,上诉人,江苏省苏州市中级人民法院,追索劳动报酬纠纷,0,民事裁定书,二审,2017年11月
Q09281,原告,江苏省昆山市人民法院,追索劳动报酬纠纷,5000,民事判决书,一审,2017年9月
Q09284,被告,江苏省苏州工业园区人民法院,机动车交通事故责任纠纷,123000,民事判决书,一审,2014年3月
Q09291,原告,江苏省昆山市人民法院,定作合同纠纷,0,民事裁定书,一审,2016年5月
Q09301,原告,江苏省常熟市人民法院,买卖合同纠纷,34000,民事判决书,一审,2016年1月
Q09306,申请执行人,江苏省太仓市人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2015年5月
Q09306,原告,江苏省太仓市人民法院,买卖合同纠纷,700000,民事判决书,一审,2014年9月
Q09317,原告,江苏省昆山市人民法院,运输合同纠纷,376000,民事判决书,一审,2015年8月
Q09319,原告,江苏省常熟市人民法院,劳动争议,0,民事裁定书,一审,2014年1月
Q09323,被告,江苏省常熟市人民法院,返还原物纠纷,0,民事裁定书,一审,2017年3月
Q09324,原告,江苏省苏州市相城区人民法院,买卖合同纠纷,0,民事裁定书,一审,2015年2月
Q09328,被告,江苏省张家港市人民法院,买卖合同纠纷,19000,民事判决书,一审,2017年3月
Q09328,上诉人,江苏省苏州市中级人民法院,买卖合同纠纷,0,民事裁定书,二审,2016年12月
Q09328,原告,江苏省昆山市人民法院,装饰装修合同纠纷,100000,民事判决书,一审,2016年5月
Q09328,原告,江苏省昆山市人民法院,装饰装修合同纠纷,0,民事裁定书,一审,2015年11月
Q09330,被告,江苏省常熟市人民法院,机动车交通事故责任纠纷,469000,民事判决书,一审,2017年12月
Q09330,被告,江苏省常熟市人民法院,机动车交通事故责任纠纷,0,民事裁定书,一审,2017年11月
Q09334,被申请人,江苏省苏州市中级人民法院,返还原物纠纷,0,民事裁定书,再审程序,2015年6月
Q09334,被告,江苏省昆山市人民法院,返还原物纠纷,0,民事判决书,一审,2012年2月
Q09336,上诉人,江苏省苏州市中级人民法院,劳动合同纠纷,0,民事判决书,二审,2017年12月
Q09339,被告,江苏省昆山市人民法院,劳务合同纠纷,80000,民事判决书,一审,2015年6月
Q09343,被告,山东省济宁高新技术产业开发区人民法院,买卖合同纠纷,0,民事裁定书,一审,2017年10月
Q09345,被上诉人,江苏省苏州市中级人民法院,房屋租赁合同纠纷,0,民事判决书,二审,2013年7月
Q09349,被告,江苏省江阴市人民法院,机动车交通事故责任纠纷,0,民事裁定书,一审,2016年4月
Q09349,被告,江苏省江阴市人民法院,机动车交通事故责任纠纷,0,民事裁定书,一审,2016年3月
Q09361,申请执行人,江苏省苏州工业园区人民法院,合同纠纷,0,执行裁定书,执行程序,2016年7月
Q09361,原告,江苏省苏州工业园区人民法院,合同纠纷,10000,民事判决书,一审,2015年7月
Q09369,原告,江苏省太仓市人民法院,分期付款买卖合同纠纷,0,民事裁定书,一审,2017年10月
Q09373,被上诉人,江苏省苏州市中级人民法院,房屋租赁合同纠纷,0,民事判决书,二审,2017年12月
Q09373,被告,江苏省苏州市吴中区人民法院,房屋租赁合同纠纷,52000,民事判决书,一审,2017年7月
Q09373,原告,江苏省苏州市吴中区人民法院,房屋租赁合同纠纷,129000,民事判决书,一审,2016年10月
Q09373,原告,上海市青浦区人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2016年7月
Q09373,原告,上海市青浦区人民法院,买卖合同纠纷,63000,民事判决书,一审,2015年12月
Q09374,被上诉人,江苏省苏州市中级人民法院,买卖合同纠纷,0,民事裁定书,二审,2018年1月
Q09375,申请执行人,江苏省常熟市人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2015年7月
Q09375,申请执行人,江苏省常熟市人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2015年4月
Q09375,申请执行人,江苏省常熟市人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2015年1月
Q09375,原告,江苏省常熟市人民法院,买卖合同纠纷,170000,民事判决书,一审,2014年12月
Q09375,原告,江苏省常熟市人民法院,买卖合同纠纷,98000,民事判决书,一审,2014年8月
Q09381,被告,江苏省昆山市人民法院,侵害商标权纠纷,0,民事裁定书,一审,2017年3月
Q09384,被告,江苏省常熟市人民法院,追索劳动报酬纠纷,0,民事裁定书,一审,2018年3月
Q09389,被执行人,江苏省苏州市虎丘区人民法院,执行异议案件,0,执行裁定书,执行程序,2018年1月
Q09389,被执行人,江苏省苏州市虎丘区人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年11月
Q09389,被执行人,江苏省苏州市姑苏区人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年11月
Q09389,被告,江苏省苏州市姑苏区人民法院,房屋租赁合同纠纷,539000,民事判决书,一审,2017年6月
Q09389,被执行人,江苏省苏州市姑苏区人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年6月
Q09389,被执行人,江苏省苏州工业园区人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年6月
Q09389,被告,江苏省苏州市虎丘区人民法院,装饰装修合同纠纷,470000,民事判决书,一审,2017年5月
Q09389,被告,江苏省苏州市姑苏区人民法院,金融借款合同纠纷,3500000,民事判决书,一审,2017年4月
Q09389,上诉人,江苏省苏州市中级人民法院,房屋租赁合同纠纷,0,民事判决书,二审,2017年4月
Q09389,被告,江苏省苏州市姑苏区人民法院,民间借贷纠纷,3074000,民事判决书,一审,2016年7月
Q09389,上诉人,江苏省苏州市中级人民法院,合伙协议纠纷,0,民事裁定书,二审,2014年7月
Q09389,被告,江苏省苏州市姑苏区人民法院,合伙协议纠纷,1150000,民事判决书,一审,2014年5月
Q09389,上诉人,江苏省苏州市中级人民法院,合同纠纷,0,民事裁定书,二审,2014年1月
Q09400,申请执行人,江苏省张家港市人民法院,民间借贷纠纷,0,执行裁定书,执行程序,2017年4月
Q09400,申请人,江苏省张家港市人民法院,民间借贷纠纷,1000000,民事裁定书,一审,2017年1月
Q09403,申请执行人,江苏省太仓市人民法院,装饰装修合同纠纷,0,执行裁定书,执行程序,2016年2月
Q09403,原告,江苏省太仓市人民法院,装饰装修合同纠纷,203000,民事判决书,一审,2015年1月
Q09413,原告,江苏省张家港市人民法院,买卖合同纠纷,0,民事裁定书,一审,2012年7月
Q09423,被执行人,江苏省太仓市人民法院,执行实施类案件,0,执行裁定书,执行程序,2018年1月
Q09439,原告,江苏省太仓市人民法院,返还原物纠纷,0,民事裁定书,一审,2014年12月
Q09440,第三人,江苏省昆山市人民法院,房屋租赁合同纠纷,0,民事裁定书,一审,2017年10月
Q09444,被告,江苏省昆山市人民法院,买卖合同纠纷,0,民事裁定书,一审,2014年1月
Q09446,被审申请人,最高人民法院,侵害技术秘密纠纷,0,民事裁定书,再审程序,2014年12月
Q09446,被上诉人,江苏省苏州市中级人民法院,买卖合同纠纷,0,民事判决书,二审,2014年7月
Q09446,原告,江苏省苏州市吴中区人民法院,买卖合同纠纷,78000,民事判决书,一审,2014年2月
Q09447,被执行人,江苏省张家港市人民法院,执行实施类案件,0,执行裁定书,执行程序,2018年3月
Q09447,被执行人,江苏省张家港市人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年10月
Q09447,被申请人,江苏省张家港市人民法院,金融借款合同纠纷,5100000,民事裁定书,一审,2017年3月
Q09458,上诉人,江苏省苏州市中级人民法院,生命权、健康权、身体权纠纷,0,民事判决书,二审,2016年8月
Q09458,被告,江苏省苏州工业园区人民法院,生命权、健康权、身体权纠纷,216000,民事判决书,一审,2016年4月
Q09459,被上诉人,安徽省池州市中级人民法院,生命权、健康权、身体权纠纷,0,民事裁定书,二审,2018年3月
Q09461,被告,江苏省太仓市人民法院,机动车交通事故责任纠纷,126000,民事判决书,一审,2014年7月
Q09462,原告,浙江省余姚市人民法院,买卖合同纠纷,0,民事裁定书,一审,2016年4月
Q09462,原告,江苏省江阴市人民法院,买卖合同纠纷,63000,民事判决书,一审,2014年1月
Q09472,上诉人,江苏省苏州市中级人民法院,确认劳动关系纠纷,0,民事裁定书,二审,2016年12月
Q09472,被告,江苏省苏州市吴中区人民法院,确认劳动关系纠纷,0,民事判决书,一审,2016年9月
Q09475,上诉人,江苏省苏州市中级人民法院,追偿权纠纷,0,民事判决书,二审,2017年10月
Q09475,原告,江苏省苏州市相城区人民法院,劳务派遣合同纠纷,0,民事裁定书,一审,2015年9月
Q09480,上诉人,江苏省苏州市中级人民法院,著作权权属、侵权纠纷,0,民事裁定书,二审,2018年3月
Q09480,原告,江苏省昆山市人民法院,房屋租赁合同纠纷,0,民事判决书,一审,2017年8月
Q09482,上诉人,江苏省苏州市中级人民法院,工伤保险待遇纠纷,0,民事裁定书,二审,2018年3月
Q09482,原告,江苏省苏州市吴中区人民法院,工伤保险待遇纠纷,210000,民事判决书,一审,2017年10月
Q09482,上诉人,江苏省苏州市中级人民法院,劳动和社会保障行政管理,0,行政判决书,二审,2017年6月
Q09487,被上诉人,安徽省宿州市中级人民法院,买卖合同纠纷,106000,民事判决书,二审,2017年12月
Q09494,被执行人,江苏省苏州工业园区人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年9月
Q09494,上诉人,江苏省苏州市中级人民法院,借款合同纠纷,0,民事裁定书,二审,2017年4月
Q09494,被执行人,江苏省苏州市吴江区人民法院,金融借款合同纠纷,0,执行裁定书,执行程序,2016年1月
Q09494,被告,江苏省苏州市相城区人民法院,金融借款合同纠纷,4769000,民事判决书,一审,2014年9月
Q09497,被告,山东省烟台市莱山区人民法院,定作合同纠纷,0,民事裁定书,一审,2018年2月
Q09497,被告,江苏省常熟市人民法院,买卖合同纠纷,311000,民事判决书,一审,2017年12月
Q09497,被告,江苏省常熟市人民法院,租赁合同纠纷,0,民事裁定书,一审,2017年12月
Q09497,被上诉人,江苏省苏州市中级人民法院,劳动争议,0,民事裁定书,二审,2017年3月
Q09497,被告,江苏省常熟市人民法院,劳动争议,0,民事判决书,一审,2016年12月
Q09498,被告,江苏省昆山市人民法院,承揽合同纠纷,25000,民事判决书,一审,2016年12月
Q09498,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,450000,民事判决书,一审,2016年8月
Q09501,申请执行人,江苏省苏州市虎丘区人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2016年4月
Q09501,被上诉人,江苏省苏州市中级人民法院,买卖合同纠纷,0,民事判决书,二审,2015年1月
Q09501,原告,江苏省苏州市虎丘区人民法院,买卖合同纠纷,507000,民事判决书,一审,2014年8月
Q09506,原告,上海市松江区人民法院,居间合同纠纷,0,民事裁定书,一审,2017年4月
Q09506,原告,上海市浦东新区人民法院,委托合同纠纷,0,民事裁定书,一审,2016年3月
Q09512,原告,江苏省昆山市人民法院,加工合同纠纷,186000,民事判决书,一审,2017年12月
Q09515,被告,江苏省常熟市人民法院,加工合同纠纷,0,民事裁定书,一审,2016年12月
Q09517,原告,江苏省常熟市人民法院,买卖合同纠纷,133000,民事判决书,一审,2017年11月
Q09517,申请执行人,江苏省常熟市人民法院,恢复执行案件,0,执行裁定书,执行程序,2017年6月
